Problem ID,Problem Name,Submission ID,Rubric ID,Sub Rubric ID (Approach),AI Total Marks,AI Max Marks,AI Normalized (Out of 10),Human Raw Score,Human Normalized (Out of 10),Total Rubric Steps
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_2.java,Type_5_Error_10,Solution 2,12,12,10.0,12/12,10.0,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_2.java,Type_6_Error_30,Solution 2,9,12,7.5,12/12,10.0,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_2.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,12/12,10.0,2
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_3.java,Type_1_Original,Solution 2,12,12,10.0,12/12,10.0,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_3.java,Type_2_Agnostic,Solution 1,9,10,9.0,12/12,10.0,5
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_3.java,Type_3_Degraded_10,Solution 2,11,11,10.0,12/12,10.0,11
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_3.java,Type_4_Degraded_30,Solution 2,8,8,10.0,12/12,10.0,8
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_3.java,Type_5_Error_10,Solution 2,12,12,10.0,12/12,10.0,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_3.java,Type_6_Error_30,Solution 2,9,12,7.5,12/12,10.0,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_3.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,12/12,10.0,2
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,TLE.java,Type_1_Original,Solution 2,0,12,0.0,0/12,0.0,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,TLE.java,Type_2_Agnostic,Solution 1,5,10,5.0,0/12,0.0,5
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,TLE.java,Type_3_Degraded_10,Solution 2,0,11,0.0,0/12,0.0,11
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,TLE.java,Type_4_Degraded_30,Solution 2,0,8,0.0,0/12,0.0,8
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,TLE.java,Type_5_Error_10,Solution 2,0,12,0.0,0/12,0.0,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,TLE.java,Type_6_Error_30,Solution 1,0,12,0.0,0/12,0.0,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,TLE.java,Type_7_Agnostic_Simple,Solution 1,5,10,5.0,0/12,0.0,2
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,wrong.java,Type_1_Original,Solution 3,7,12,5.83,8/11,7.27,11
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,wrong.java,Type_2_Agnostic,Solution 1,6,10,6.0,8/11,7.27,5
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,wrong.java,Type_3_Degraded_10,Solution 3,10,11,9.09,8/11,7.27,10
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,wrong.java,Type_4_Degraded_30,Solution 1,8,8,10.0,8/11,7.27,8
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,wrong.java,Type_5_Error_10,Solution 3,8,12,6.67,8/11,7.27,11
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,wrong.java,Type_6_Error_30,Solution 3,6,12,5.0,8/11,7.27,11
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,wrong.java,Type_7_Agnostic_Simple,Solution 1,6,10,6.0,8/11,7.27,2
P01,Largest_product,compilation_error.java,Type_1_Original,Solution 2,0,5,0.0,0/5,0.0,5
P01,Largest_product,compilation_error.java,Type_2_Agnostic,Solution 1,3,10,3.0,0/5,0.0,5
P01,Largest_product,compilation_error.java,Type_3_Degraded_10,Solution 2,0,4,0.0,0/5,0.0,4
P01,Largest_product,compilation_error.java,Type_4_Degraded_30,Solution 2,0,3,0.0,0/5,0.0,3
P01,Largest_product,compilation_error.java,Type_5_Error_10,Solution 2,0,5,0.0,0/5,0.0,5
P01,Largest_product,compilation_error.java,Type_6_Error_30,Solution 2,0,5,0.0,0/5,0.0,5
P01,Largest_product,compilation_error.java,Type_7_Agnostic_Simple,Solution 1,2,10,2.0,0/5,0.0,2
P01,Largest_product,correct_1.java,Type_1_Original,Solution 2,4,5,8.0,4/5,8.0,5
P01,Largest_product,correct_1.java,Type_2_Agnostic,Solution 1,7,10,7.0,4/5,8.0,5
P01,Largest_product,correct_1.java,Type_3_Degraded_10,Solution 2,3,4,7.5,4/5,8.0,4
P01,Largest_product,correct_1.java,Type_4_Degraded_30,Solution 2,3,3,10.0,4/5,8.0,3
P01,Largest_product,correct_1.java,Type_5_Error_10,Solution 2,4,5,8.0,4/5,8.0,5
P01,Largest_product,correct_1.java,Type_6_Error_30,Solution 2,2,5,4.0,4/5,8.0,5
P01,Largest_product,correct_1.java,Type_7_Agnostic_Simple,Solution 1,8,10,8.0,4/5,8.0,2
P01,Largest_product,correct_2.java,Type_1_Original,Solution 1,6,7,8.57,6/7,8.57,6
P01,Largest_product,correct_2.java,Type_2_Agnostic,Solution 1,9,10,9.0,6/7,8.57,5
P01,Largest_product,correct_2.java,Type_3_Degraded_10,Solution 1,5,6,8.33,6/7,8.57,5
P01,Largest_product,correct_2.java,Type_4_Degraded_30,Solution 1,5,5,10.0,6/7,8.57,4
P01,Largest_product,correct_2.java,Type_5_Error_10,Solution 1,6,7,8.57,6/7,8.57,6
P01,Largest_product,correct_2.java,Type_6_Error_30,Solution 4,1,5,2.0,6/7,8.57,5
P01,Largest_product,correct_2.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,10,10,10.0,6/7,8.57,2
P01,Largest_product,correct_3.java,Type_1_Original,Solution 1,7,7,10.0,7/7,10.0,6
P01,Largest_product,correct_3.java,Type_2_Agnostic,Solution 1,9,10,9.0,7/7,10.0,5
P01,Largest_product,correct_3.java,Type_3_Degraded_10,Solution 1,6,6,10.0,7/7,10.0,5
P01,Largest_product,correct_3.java,Type_4_Degraded_30,Solution 1,5,5,10.0,7/7,10.0,4
P01,Largest_product,correct_3.java,Type_5_Error_10,Solution 1,7,7,10.0,7/7,10.0,6
P01,Largest_product,correct_3.java,Type_6_Error_30,Solution 1,5,7,7.14,7/7,10.0,6
P01,Largest_product,correct_3.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,10,10,10.0,7/7,10.0,2
P01,Largest_product,TLE.java,Type_1_Original,Solution 2,2,5,4.0,1/5,2.0,5
P01,Largest_product,TLE.java,Type_2_Agnostic,Solution 1,5,10,5.0,1/5,2.0,5
P01,Largest_product,TLE.java,Type_3_Degraded_10,Solution 2,1,4,2.5,1/5,2.0,4
P01,Largest_product,TLE.java,Type_4_Degraded_30,Solution 2,0,3,0.0,1/5,2.0,3
P01,Largest_product,TLE.java,Type_5_Error_10,Solution 2,2,5,4.0,1/5,2.0,5
P01,Largest_product,TLE.java,Type_6_Error_30,Solution 2,0,5,0.0,1/5,2.0,5
P01,Largest_product,TLE.java,Type_7_Agnostic_Simple,Solution 1,3,10,3.0,1/5,2.0,2
P01,Largest_product,wrong.java,Type_1_Original,Solution 2,0,5,0.0,0/5,0.0,5
P01,Largest_product,wrong.java,Type_2_Agnostic,Solution 1,2,10,2.0,0/5,0.0,5
P01,Largest_product,wrong.java,Type_3_Degraded_10,Solution 2,0,4,0.0,0/5,0.0,4
P01,Largest_product,wrong.java,Type_4_Degraded_30,Solution 2,0,3,0.0,0/5,0.0,3
P01,Largest_product,wrong.java,Type_5_Error_10,Solution 2,0,5,0.0,0/5,0.0,5
P01,Largest_product,wrong.java,Type_6_Error_30,Solution 2,0,5,0.0,0/5,0.0,5
P01,Largest_product,wrong.java,Type_7_Agnostic_Simple,Solution 1,4,10,4.0,0/5,0.0,2
P10,Nth_Fibonacci_Number,compilation_error.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,compilation_error.java,Type_2_Agnostic,Solution 1,8,10,8.0,4/4,10.0,5
P10,Nth_Fibonacci_Number,compilation_error.java,Type_3_Degraded_10,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,compilation_error.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P10,Nth_Fibonacci_Number,compilation_error.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,compilation_error.java,Type_6_Error_30,Solution 1,1,4,2.5,4/4,10.0,3
P10,Nth_Fibonacci_Number,compilation_error.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,4/4,10.0,2
P10,Nth_Fibonacci_Number,correct_1.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_1.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P10,Nth_Fibonacci_Number,correct_1.java,Type_3_Degraded_10,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_1.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P10,Nth_Fibonacci_Number,correct_1.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_1.java,Type_6_Error_30,Solution 1,1,4,2.5,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_1.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,4/4,10.0,2
P10,Nth_Fibonacci_Number,correct_2.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_2.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P10,Nth_Fibonacci_Number,correct_2.java,Type_3_Degraded_10,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_2.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P10,Nth_Fibonacci_Number,correct_2.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_2.java,Type_6_Error_30,Solution 1,1,4,2.5,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_2.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,4/4,10.0,2
P10,Nth_Fibonacci_Number,correct_3.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_3.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P10,Nth_Fibonacci_Number,correct_3.java,Type_3_Degraded_10,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_3.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P10,Nth_Fibonacci_Number,correct_3.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_3.java,Type_6_Error_30,Solution 1,1,4,2.5,4/4,10.0,3
P10,Nth_Fibonacci_Number,correct_3.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,4/4,10.0,2
P10,Nth_Fibonacci_Number,TLE.java,Type_1_Original,Solution 1,0,4,0.0,3/4,7.5,3
P10,Nth_Fibonacci_Number,TLE.java,Type_2_Agnostic,Solution 1,3,10,3.0,3/4,7.5,5
P10,Nth_Fibonacci_Number,TLE.java,Type_3_Degraded_10,Solution 1,0,4,0.0,3/4,7.5,3
P10,Nth_Fibonacci_Number,TLE.java,Type_4_Degraded_30,Solution 1,0,2,0.0,3/4,7.5,2
P10,Nth_Fibonacci_Number,TLE.java,Type_5_Error_10,Solution 1,0,4,0.0,3/4,7.5,3
P10,Nth_Fibonacci_Number,TLE.java,Type_6_Error_30,Solution 1,0,4,0.0,3/4,7.5,3
P10,Nth_Fibonacci_Number,TLE.java,Type_7_Agnostic_Simple,Solution 1,4,10,4.0,3/4,7.5,2
P10,Nth_Fibonacci_Number,wrong.java,Type_1_Original,Solution 1,2,4,5.0,3/4,7.5,3
P10,Nth_Fibonacci_Number,wrong.java,Type_2_Agnostic,Solution 1,4,10,4.0,3/4,7.5,5
P10,Nth_Fibonacci_Number,wrong.java,Type_3_Degraded_10,Solution 1,3,4,7.5,3/4,7.5,3
P10,Nth_Fibonacci_Number,wrong.java,Type_4_Degraded_30,Solution 1,1,2,5.0,3/4,7.5,2
P10,Nth_Fibonacci_Number,wrong.java,Type_5_Error_10,Solution 1,2,4,5.0,3/4,7.5,3
P10,Nth_Fibonacci_Number,wrong.java,Type_6_Error_30,Solution 1,1,4,2.5,3/4,7.5,3
P10,Nth_Fibonacci_Number,wrong.java,Type_7_Agnostic_Simple,Solution 1,5,10,5.0,3/4,7.5,2
